Geneid	log2(fc)	pvalue	FDR
Glyma.02G091200	-0.507932302955506	0.562413955356752	0.765922822254758
Glyma.02G091300	-0.0310633941353538	0.756733405454727	0.897919702780168
Glyma.02G091400	2.03747470541866	0.0326748084866909	0.105940133035727
Glyma.02G091500	-0.163706963080152	0.948971439872418	1
Glyma.02G091600	1.53078318335109	0.00202294933802061	0.0104119583602601
Glyma.02G091700	-1.06063485372779	0.116372162466064	0.279629738988095
Glyma.02G091800	-0.613817363393341	0.722276917004115	0.877136039202394
Glyma.02G091900	1.31087874570049	0.00565876352079157	0.0251144150261025
Glyma.02G092000	-1.73970724431565	0.00877427625711505	0.0362829715975301
Glyma.02G092300	0.570492017912823	0.367058576693549	0.60754194974556
Glyma.02G092400	0.381692821614953	0.283347618826093	0.512396209763549
Glyma.02G092500	-9.86676376735335	7.20345390210738e-10	1.54511320958782e-08
Glyma.02G092700	2.38740871267625	6.38008054148136e-06	6.42044079884643e-05
Glyma.02G092900	-1.33440703416905	0.0611066821946646	0.173536311816001
Glyma.02G093000	-0.292135124742697	0.867823035295967	0.959888416806653
Glyma.02G093100	6.19153237379112	3.99351539474839e-19	4.62471843680435e-17
Glyma.02G093200	-1.52273365401566	0.0166239412258378	0.0613681391309089
Glyma.02G093400	5.6773203056995	4.70243408251853e-17	3.6684730527515e-15
Glyma.02G093500	-1.43934219340494	0.0228448895428066	0.0798615318255256
Glyma.02G093600	-0.279911170570758	0.880041117377335	0.966930690677758
Glyma.02G093700	0.32854597365187	0.409872889892412	0.65239025961689
Glyma.02G093802	0.113942163144001	0.589654389513177	0.786709164039696
Glyma.02G093900	-0.501520398753351	0.570395998962768	0.771405668158252
Glyma.02G094000	-1.06338340753459	0.117831712847248	0.282483931995325
Glyma.02G094100	-0.35686179259534	0.772744228524958	0.907864796028547
Glyma.02G094200	-0.617576864975876	0.505093566962957	0.728565505762079
Glyma.02G094300	0.096420423412179	0.582466995701496	0.781053866306491
Glyma.02G094400	-0.334494362296626	0.800114615475242	0.924040805724146
Glyma.02G094500	-3.60415244459108	2.94993228741876e-07	3.8978694407303e-06
Glyma.02G094600	-1.24502861777948	0.0812176194980593	0.216075991499985
Glyma.02G094700	-1.58496250072116	0.413489736070381	0.653686570557479
Glyma.02G094800	-0.0750690850077339	0.82503995087962	0.937537508715794
Glyma.02G094900	0.547602015345242	0.162697265036787	0.354542506918023
Glyma.02G095000	-1.13643243973889	0.0882889505840159	0.226764213977022
Glyma.02G095100	0.863084433976679	0.0495211975635198	0.146875126733256
Glyma.02G095200	-0.738327023967628	0.314735543318785	0.550257881801197
Glyma.02G095400	-0.34023750826883	0.788946423677596	0.917113800510017
Glyma.02G095500	-2.77555099236961	1.30705682367184e-05	0.000122206122306954
Glyma.02G095600	-3.82336724004624	3.7670177169394e-06	3.9846062225487e-05
Glyma.02G095700	1.50809319444387	0.0054172388788982	0.0241817450694656
Glyma.02G095900	-1.62195112861342	0.0101248349012404	0.0406347858610474
Glyma.02G096000	-1.05991067170815	0.113281900412332	0.274789137743199
Glyma.02G096500	-1.51806596830216	0.0207935359305618	0.0738043393387362
Glyma.02G096600	1.81573397200601	0.000285537192857588	0.00189824480337999
Glyma.02G096800	-0.499190140130373	0.572868211674692	0.773221943048391
Glyma.02G097000	0.85892152352815	0.0565628410515998	0.163368079209525
Glyma.02G097100	-8.34133349405996	7.12069688499176e-09	1.2808944525393e-07
Glyma.02G097200	-0.0777177291793782	0.822608371428087	0.93604054605455
Glyma.02G097300	-0.870321635775563	0.215966455691897	0.432867314433534
Glyma.02G097400	3.3701079642936	1.43191321403931e-09	2.91077546979405e-08
Glyma.02G097500	-0.520995947719041	0.546670281353744	0.754060160129144
Glyma.02G097600	-0.00893559481974437	0.727121723668622	0.880078057895051
Glyma.02G097700	-1.0117003625266	0.134858790713956	0.313045791333257
Glyma.02G097800	-4.75488750216347	0.274193548387097	0.500846919191387
Glyma.02G097900	-4.49731637864215	4.16411025642281e-08	6.49476247635576e-07
Glyma.02G098000	1.65029376910484	0.00090316668641267	0.00521540550953789
Glyma.02G098100	-1.07029160087758	0.104834296168654	0.259608768103429
Glyma.02G098300	0.172775840296083	0.492996857594202	0.727250491641973
Glyma.02G098500	-0.992787711820463	0.163684960321751	0.356104609497375
Glyma.02G098600	0.175849835399418	0.48560874450357	0.720810110843569
Glyma.02G098700	-0.881590168190798	0.204399366544951	0.415821967138117
Glyma.02G098800	0.0145728010872726	0.824522451425198	0.937184995807867
Glyma.02G099200	-2.09703533489927	0.000965828877514236	0.00553617188396878
Glyma.02G099300	-0.101973591590795	0.867724481136977	0.959870981845272
Glyma.02G099500	-1.46820710187531	0.0185295519959757	0.0671440907727068
Glyma.02G099600	6.39803107397315	0.0278592375366569	0.0932416724413071
Glyma.02G099800	0.15039882827266	0.518831495591399	0.73112444156959
Glyma.02G099700	-0.463280070530035	0.632854703714595	0.820025453960986
Glyma.02G099900	1.07119010798317	0.0203410635093323	0.0724110758884019
Glyma.02G100000	-0.328211570644248	0.807839172860159	0.92850956205685
Glyma.02G100100	-8.33836498469804	0.149560117302053	0.333540550963832
Glyma.02G100200	-0.210804919514559	0.980990720127454	1
Glyma.02G100300	-2.95338718637796	2.09470015651012e-06	2.32865435702957e-05
Glyma.02G100400	-1.62384933773484	0.00952553088593194	0.038952425925532
Glyma.02G100600	0.130970687166366	0.54105335290278	0.750076465159788
Glyma.02G100700	6.20294005867028	0.000449788842008848	0.00281202951421504
Glyma.02G100800	1.96039929670332	0.00201941122329371	0.0103961420122599
Glyma.02G100850	1.96039929670332	0.00201941122329371	0.0103961420122599
Glyma.02G100900	-0.692887509160903	0.358776317764855	0.598841948314697
Glyma.02G101000	0.211144916411176	0.453254014873961	0.690914646438593
Glyma.02G101100	-0.0472026212713237	0.776256879750295	0.909904950188753
Glyma.02G101200	-0.177500140821988	0.965979858681131	1
Glyma.02G101300	1.02076125145825	0.0312946405796398	0.102431114340666
Glyma.02G101500	-0.140891085590656	0.926242469414936	0.991664222679562
Glyma.02G101700	-0.095438967723058	0.855522379201851	0.952689617341795
Glyma.02G101800	-0.0152397804926617	0.737307615347988	0.886788092509607
Glyma.02G101900	-3.73696559416621	0.149560117302053	0.333540550963832
Glyma.02G102000	-0.143782872244476	0.923557002465466	0.990128385184529
Glyma.02G102100	-0.694478435090103	0.365514363725512	0.606005946779612
Glyma.02G102200	-0.659146137889319	0.410116337613003	0.652638319958663
Glyma.02G102300	0.281032532867943	0.373017290537913	0.614287405685051
Glyma.02G102400	0.219286679205786	0.44372397450024	0.682310075420024
Glyma.02G102500	0.173300645629714	0.488727930130774	0.723870716986188
Glyma.02G102600	2.78990482265767	3.38741144700064e-07	4.42621102286979e-06
Glyma.02G102800	3.65711228647699	9.05643962613987e-05	0.00069095734379259
Glyma.02G102900	-0.174709620108079	0.974251671808047	1
Glyma.02G103000	-1.14804188354386	0.467435237694876	0.704929744617207
Glyma.02G103100	4.85798099512757	0.274193548387097	0.500846919191387
Glyma.02G103200	3.90689059560852	0.516129032258065	0.728565505762079
Glyma.02G103300	-0.550893033498193	0.506885844193325	0.728565505762079
Glyma.02G103500	-1.74746919202314	0.00441231034988384	0.0202312734588325
Glyma.02G103600	-0.770841857937726	0.277899542350248	0.505509377496477
Glyma.02G103700	1.40957445183275	0.003218270198395	0.0155114412176611
Glyma.02G103800	0.380084900444419	0.282241319570785	0.511098611550887
Glyma.02G103900	-0.11623944522264	0.882796527447935	0.968534275484037
Glyma.02G104200	-0.921809047715061	0.181209771277413	0.381709532343982
Glyma.02G104300	-1.94727948286172	0.00141838268772422	0.00769362025530402
Glyma.02G104500	-5.01525105385964	4.5081196012166e-14	2.07109408318585e-12
Glyma.02G104600	-4.27070249698047	1.56617876403516e-11	4.58479089267424e-10
Glyma.02G104900	-0.866694848259949	0.208583905154729	0.421858164162588
Glyma.02G105000	-0.498602215917975	1	1
Glyma.02G105200	1.11818142634831	0.414196962584059	0.653686570557479
Glyma.02G105300	1.77470768815776	0.0372356744775616	0.118249186112995
Glyma.02G105400	4.75458587242353	2.65088968868854e-14	1.27553735171223e-12
Glyma.02G105500	-0.137145414307263	0.91638392845162	0.986579506337622
Glyma.02G105600	-0.954426184844624	0.157128682900881	0.346068646745777
Glyma.02G105700	-0.525789517302009	0.541657169789208	0.750499570601556
Glyma.02G105800	0.527931555684777	0.563446144091306	0.765922822254758
Glyma.02G105900	0.454039524517327	0.225826600597029	0.446153755559436
Glyma.02G106000	-0.785351012434002	0.287388625709903	0.517672427379851
Glyma.02G106100	-1.05605441181902	0.115750425427454	0.278465137523156
Glyma.02G106200	-5.4262647547021	0.0477586929199833	0.142761891949724
Glyma.02G106300	5.77710655589731	2.63691539944798e-16	1.81902400109142e-14
Glyma.02G106500	4.82442843541655	0.002445403704255	0.012224557256084
Glyma.02G106600	0.00717760207304726	0.758149530952613	0.898392020335412
Glyma.02G106700	-0.658314050279124	0.386707380094887	0.629001040594627
Glyma.02G106800	3.71283230721875	3.68518928781863e-10	8.42617116904249e-09
Glyma.02G106900	-0.169839470779083	0.96035707173543	1
Glyma.02G107100	-1.55369157568965	0.0133015184715837	0.0511828507530568
Glyma.02G107200	0.623005444353511	0.131206355774224	0.306733712120894
Glyma.02G107250	-1.39231742277876	1	1
Glyma.02G107300	0.666489496877945	0.117226987237721	0.281320013050877
Glyma.02G107400	8.21916852046216	1.34248108928851e-07	1.89785727932592e-06
Glyma.02G107500	-0.163524498758679	0.954903460956148	1
Glyma.02G107700	-1.05482559674356	0.110222817048565	0.269179968579977
Glyma.02G107800	-0.557217510238252	0.827491480648673	0.938110491414566
Glyma.02G108000	2.06750140991791	0.00124494448701959	0.00687379737083284
Glyma.02G108100	-0.575951521211354	0.488749724100971	0.723870716986188
Glyma.02G108200	-1.86821012744446	0.00436553003660875	0.0200373301331192
Glyma.02G108300	-0.298315812175029	0.840984133651849	0.945577956457218
Glyma.02G108400	6.15842936260448	4.43492888481507e-09	8.29133233292006e-08
Glyma.02G108450	7.77258950389693	0.274193548387097	0.500846919191387
Glyma.02G108500	0.572835187008181	0.15589342526422	0.343992102020729
Glyma.02G108600	0.756123215336138	0.086358616513144	0.223530501920798
Glyma.02G108700	-1.10092890885078	0.249338858917637	0.477454435078705
Glyma.02G108800	6.64385618977473	1.79236939230318e-05	0.000162023668767127
Glyma.02G108900	-0.566666476419771	0.490591794076563	0.725427606918768
Glyma.02G109100	3.37482147032749	1.79142869574807e-09	3.58614662465895e-08
Glyma.02G109200	0.700129982918042	0.101281609740328	0.252765894350098
Glyma.02G109300	-0.569721168610948	0.492773760464197	0.727123518403316
Glyma.02G109400	-0.69431080511283	0.360664721895651	0.600651009033102
Glyma.02G109500	5.45792677335546	5.36595349969264e-06	5.48384744832558e-05
Glyma.02G109700	1.67155018571725	0.0199012718825701	0.0710378307452499
Glyma.02G109800	-4.39961840614067	1.28849312163548e-11	3.8707614939669e-10
Glyma.02G109900	-0.338865113131203	0.790448027313009	0.918166911855075
Glyma.02G110300	1.08286149199583	0.0210477993305038	0.0745233804255724
Glyma.02G110400	-0.723580817770344	0.332793125928254	0.57140040284492
Glyma.02G110700	-0.87805817882847	0.206124014353424	0.418321509380388
Glyma.02G110800	0.415171348612418	0.257760256718041	0.488785527321645
Glyma.02G110900	8.0260622965862	7.03226268750527e-06	6.97314051451139e-05
Glyma.02G111000	-5.38082178394093	0.274193548387097	0.500846919191387
Glyma.02G111250	-1.6903823647059	0.0252932766796282	0.086818303068115
Glyma.02G111300	-2.40395188329461	7.490583417247e-05	0.000581919654734721
Glyma.02G111400	-0.190192252386337	0.995451800015897	1
Glyma.02G111500	-1.99859143063858	0.00123828092945467	0.00683953982794429
Glyma.02G111600	-0.539554896922788	0.531169716673631	0.741924741587601
Glyma.02G111700	-0.820853596353625	0.252767992276923	0.481997356145839
Glyma.02G111800	1.76796608469429	0.000371474088441183	0.00238444331237928
Glyma.02G111900	-0.115000844610295	0.931903021264722	0.995429177706721
Glyma.02G112000	-1.5196959557917	0.0203230308785453	0.0723526444171596
Glyma.02G112100	-0.0489856393275238	0.784830987308279	0.915246371918756
Glyma.02G112200	-0.0137040185069003	0.742467247440023	0.889738577765709
Glyma.02G112300	-0.585627490380724	0.516561669507602	0.728946023571024
Glyma.02G112400	-2.91593111270545	1.60972019214668e-06	1.83842877642179e-05
Glyma.02G112500	0.764621937069071	0.401012085585668	0.643264315201387
Glyma.02G112600	-0.246318576131438	0.935783590246422	0.997576192524479
Glyma.02G112800	-0.319902960220903	0.824454813728803	0.937148249184517
Glyma.02G112900	1.98938573884918	0.000168744569318759	0.00119940387869579
Glyma.02G113000	-0.550021803637022	0.561463853180124	0.765012622360318
Glyma.02G113100	4.41503749927884	0.274193548387097	0.500846919191387
Glyma.02G113300	0.214193061592472	0.439941366144943	0.67889904170624
Glyma.02G113400	-0.0255350921071378	0.846340224202728	0.94806911832004
Glyma.02G113500	-0.152543193788283	0.935629534202557	0.997557024480955
Glyma.02G113700	0.0496526933477574	0.644777354735448	0.827655995636067
Glyma.02G113800	-0.0795543526005917	0.820916602007594	0.935091430990023
Glyma.02G113900	-0.71269799773824	0.346631003404132	0.587341524054708
Glyma.02G114000	-1.11672993754457	0.101285042831233	0.252765894350098
Glyma.02G114100	4.64385618977472	0.516129032258065	0.728565505762079
Glyma.02G114200	0.134240131784946	0.544851277976105	0.752629379112115
Glyma.02G114300	5.89542381038297	2.92023114195272e-11	8.14839277630641e-10
Glyma.02G114400	-0.775293712825305	0.757470080050725	0.897919702780168
Glyma.02G114500	-1.32083885735666	0.114899224592418	0.277297820888979
Glyma.02G114600	4.05889368905357	0.149560117302053	0.333540550963832
Glyma.02G114800	0.586937858924498	0.144146734390207	0.329005954721004
Glyma.02G114900	-1.59722294270887	0.125629751316836	0.29661308369587
Glyma.02G115000	-0.319147579258339	0.850290479020128	0.95012585498147
Glyma.02G115200	-3.25360432586897	1.89230594537638e-07	2.60591398842482e-06
Glyma.02G115300	0.472708047062972	0.294358378251148	0.526305079954437
Glyma.02G115400	1.10787882232764	0.0162019952300838	0.0604545399649397
