	GSM1172844	GSM1172845	GSM1172846	GSM1172847	GSM1172848	GSM1172849	GSM1172850	GSM1172851	GSM1172853	GSM1172854	GSM1172855	GSM1172856	GSM1172858	GSM1172859	GSM1172860	GSM1172861	GSM1172863	GSM1172864	GSM1172865	GSM1172867	GSM1172868	GSM1172869	GSM1172870	GSM1172871	GSM1172872	GSM1172873	GSM1172874	GSM1172875	GSM1172876	GSM1172877	GSM1172878	GSM1172879	GSM1172881	GSM1172882	GSM1172883	GSM1172884	GSM1172885	GSM1172886	GSM1172888	GSM1172889	GSM1172890	GSM1172893	GSM1172895	GSM1172896	GSM1172897	GSM1172901	GSM1172902	GSM1172903	GSM1172904	GSM1172905	GSM1172906	GSM1172907	GSM1172908	GSM1172909	GSM1172910	GSM1384316
ENSG00000013306	1119.238275	1219.187083	1936.315146	2259.059658	1805.154146	1912.026814	1063.115254	1401.57198	545.8856121	1267.238506	968.6968777	1040.644874	1943.33211	2519.992016	3230.853881	2121.138419	424.125257	686.4257266	2178.886168	1718.849862	2795.919973	1449.49975	1310.529779	1348.381838	654.2221468	1522.596236	1638.29357	1096.397762	1083.212335	696.9174741	896.0996003	4454.795277	2190.720952	1166.645802	1723.171028	2131.610289	1796.824528	1224.790642	2224.956187	1165.128925	1681.082791	2459.96602	1231.24999	1574.162214	1438.655772	1113.667781	4011.06053	2381.059604	2020.546061	3159.022385	3938.118449	2026.560624	2890.488926	280.3901442	2242.654966	809.2640057
ENSG00000013364	372.2449987	901.974263	842.4700849	549.4555437	1045.11404	933.3759329	294.7019846	247.8485763	145.8036834	157.0150248	191.3447487	77.43046564	179.724737	206.9170899	76.18406914	230.4032799	539.4107552	132.5341491	232.3539256	106.1477324	111.8692575	82.76088637	145.5831458	191.4508643	7.578008258	841.2820431	446.5971908	134.0226382	785.9509579	627.3953355	373.411938	80.55846397	55.54937441	317.8101337	1225.461906	455.2512772	98.62304171	361.4730839	569.2012515	202.3259923	233.3546505	212.447766	59.70007728	1398.039334	794.8130413	410.3495462	280.0213754	35.55902951	102.4974937	94.33888661	128.2323814	506.001975	175.5697119	172.6994499	98.77187442	58.82595419
ENSG00000013374	103.0556915	112.6844561	37.84097168	32.93214393	33.55167931	40.59755681	196.3576215	88.87299629	162.5686569	205.2530681	49.76462261	285.484678	251.5832022	86.71160568	116.4386158	71.60380136	253.9454002	80.14237253	161.9330988	468.7515353	138.0461845	35.03388201	73.44406218	84.15134168	235.8298261	102.2735765	167.710255	133.8949574	250.6468954	148.3784353	105.7872101	116.9898242	131.8742591	131.5674242	95.10395184	136.6025105	100.4197054	159.1140786	60.06162223	176.9370542	123.4174414	323.9252958	107.414938	278.5601485	155.1451315	171.8926795	177.5271871	133.5503401	128.0812497	93.20819075	67.85063135	57.39380586	111.2619095	124.9513868	138.4264943	91.50467684
ENSG00000013375	51.4126397	44.52400269	53.39163545	119.9732796	86.96247492	81.61729331	186.2024985	34.19049813	319.8809737	70.44950029	256.3241604	75.10612003	64.60985082	54.36001972	31.18176578	74.52812567	189.9214734	481.0778369	57.36550295	172.008865	41.08535863	164.1538258	119.4302403	145.440886	103.737653	32.32644032	433.3576964	126.7879499	130.1692835	94.9104747	37.1359142	27.32226042	140.6579411	158.1946569	322.2557941	37.30801957	172.2291921	101.0265615	50.50222031	186.2431496	56.8441169	53.75888664	87.02201987	13.14976142	39.27830505	61.18324649	19.45959785	187.5802912	118.7302789	88.86395321	70.07329546	91.92055313	125.6025879	236.6950716	135.3179766	95.37983233
ENSG00000013392	10.14219649	13.43515072	5.165287451	9.355922721	6.996720837	5.707447357	33.95524421	8.095289511	139.676821	12.34870268	30.37322822	24.55802713	26.19940302	11.43198394	17.93332716	9.297704745	24.18274876	62.31652109	10.66537219	62.92291359	9.503176627	9.388174295	16.23212915	15.49518352	40.17747445	13.09130947	75.2255815	12.70601873	16.05102153	8.899255582	1.689663264	8.927444095	36.19994531	18.62428105	31.02461129	1.771767222	37.52322446	22.93724746	4.728652219	31.42460782	21.53865578	19.45808107	19.80125819	7.11179862	12.18636596	11.91062909	0.450431032	39.99539629	52.35819076	28.06219996	21.01950877	13.7201128	43.72553241	65.86629739	26.06430973	28.71919553
ENSG00000013441	150.5528008	108.3625477	17.09003791	46.49945258	39.84876421	26.01823513	177.4670059	10.14125383	170.4553553	55.74015578	80.51307079	79.56747066	11.21513814	14.40108616	15.41672064	78.00819874	113.9389873	84.89897127	74.31260433	176.257002	21.24971741	74.86447554	112.4808604	69.41114077	24.43818884	8.540632814	136.6799016	117.8458827	75.65392552	56.54926806	10.61791133	17.50678323	119.5963118	77.65157881	70.68010872	23.3604884	101.2416862	102.8222606	18.21191139	76.89909827	28.78412386	66.80112254	52.02597531	11.12911725	35.7335339	56.87935813	38.76745685	134.0522899	64.89952833	44.64486758	7.435483362	21.22609062	89.04936803	64.20878811	33.84292402	47.03353042
ENSG00000013455	1389.317679	932.4978574	4454.533094	3898.17568	4704.720947	5118.761303	681.0476186	1209.634885	652.6175597	975.6468515	804.6139093	1119.50137	1782.940781	1651.336354	1212.118858	749.7969043	1401.993775	585.4100084	1108.681204	1589.346212	913.9690893	894.7520001	601.9690691	868.5514605	1086.136052	1032.416008	971.6585077	528.6136231	2430.393127	1049.679582	1159.04952	3585.827048	1506.360924	1143.578659	1640.071496	2032.562358	1311.827345	949.5613362	1234.167285	1220.4321	686.8521571	538.9132194	1680.366138	527.916141	608.3396394	719.9713203	2066.021252	7197.959708	962.5957891	1041.014989	1063.749124	1345.946984	1112.448281	409.1871809	1327.560582	512.360562
ENSG00000013503	21.04795035	33.09835629	33.0257782	41.49050702	33.46038494	46.51060627	25.64696509	57.24497359	44.5373288	60.64942688	36.57441699	70.7173774	40.77685903	36.18244671	38.59319305	34.20634065	38.52143325	47.6907225	48.69273973	29.13424844	19.12806561	128.9102429	38.37105972	83.35287398	29.03452107	24.00369279	73.77257123	61.05657748	52.78148273	47.89237555	41.90309749	44.30302618	27.25412006	55.66675835	38.93354458	40.12110904	53.86540074	38.88748225	35.45900009	60.26182208	35.42735937	62.50834902	77.66291728	20.81489935	28.64680492	24.31494322	30.83667878	70.51361928	83.95080514	88.77788285	27.1252098	27.26644434	21.3918895	34.71520217	41.41034568	33.74439409
ENSG00000013523	84.15836439	31.45104641	207.5942276	232.0885435	202.2125738	201.3849883	47.34557863	122.2092748	97.86524299	56.83817975	35.0161244	104.5647584	146.0704443	278.9666802	194.4502619	89.97005222	73.34925642	52.14783822	98.58083539	62.72951446	72.44371979	67.06019369	82.48517622	95.86661036	61.05712459	95.35480657	99.05053176	110.7906084	59.45635476	13.7021839	64.7157709	254.3045191	69.35442584	78.88923048	32.84444347	143.0207121	123.7216821	83.63928113	94.7179899	13.86165097	137.5396491	73.47219541	72.04854231	125.8263462	43.26280284	128.184408	76.5659876	76.31891515	199.6383974	139.0584626	223.7452111	91.40577112	103.9368213	74.52106998	77.89950332	112.2543418
ENSG00000013561	106.2568151	161.9701604	31.31763415	24.66444198	29.09717328	29.86810267	104.7822114	78.29362704	249.5959789	185.8289	176.2580264	303.2076369	102.602897	65.41463227	60.50084884	95.87332948	171.386482	90.98166802	163.3388656	227.2776371	69.16876536	60.81275732	105.7206307	97.58257075	96.13546467	58.56568669	123.2085487	177.4340239	112.5888992	107.792887	52.36559414	70.13151144	62.56768699	191.703993	112.8923088	51.49801382	178.6978972	230.539365	41.49966547	150.187433	63.57407016	79.7748096	173.1095424	93.49454824	41.5242661	124.2356223	39.38813168	272.2802753	188.0596427	155.6416471	57.91340183	49.29369818	151.8550383	191.2369384	114.082038	68.95081292
ENSG00000013563	81.25137337	45.04877374	61.23317709	71.12281119	43.59050356	40.80252641	54.29127166	70.66791363	37.21385641	86.28349416	52.6305229	46.17843476	184.7341185	186.9453553	131.2501264	36.42089695	114.6942246	50.65030619	373.6190001	131.4516934	42.96804352	48.39599793	23.78536922	51.7497546	112.3353895	64.35326883	90.64311011	51.12263369	188.6170484	122.6511049	48.35431658	192.6756417	80.50720814	74.83818542	204.9067909	55.80035631	128.7965487	56.42804371	136.4846746	51.17399791	328.1060468	161.1612122	110.7835862	71.26439489	282.4063504	71.41365131	113.5008056	103.2537714	66.93174119	140.3083276	200.4819838	55.58308065	107.6431624	24.86906242	63.17764017	441.9333164
ENSG00000013573	205.9128785	36.009762	238.9712958	304.4913604	300.8009362	299.661652	93.19985184	179.3355307	65.77551254	74.81572039	98.27612608	123.3170742	93.63107455	147.7663767	122.7800318	130.1037053	132.8100505	67.74393439	62.70567455	241.7956858	217.5470611	231.8206604	186.4076423	82.51987666	44.05765098	70.65181242	174.0453617	106.4870995	152.4284954	146.7281669	162.6025149	167.4952959	148.3906961	109.2072508	92.30047508	187.3952705	73.52695904	79.46319537	199.4871452	192.7564001	237.3716191	315.8681475	190.3580183	175.9960249	143.4343377	204.061274	236.1236482	305.9705985	157.138805	157.1258505	72.99519536	132.3963499	133.8693564	30.0969496	121.3029668	204.0026388
ENSG00000013583	305.6934007	275.9452173	341.4341715	253.4416063	280.8902822	290.8817417	189.9187152	168.8785128	287.0320766	297.0680856	174.2717474	291.003788	231.0267815	154.8402851	280.864589	201.0701821	489.1837591	196.1350632	205.2143011	313.0755489	137.5106889	279.9980952	406.2401612	140.5044239	149.4644864	372.0051512	403.7746785	399.0680509	369.7045363	89.10745665	320.4836901	203.5511538	219.3217416	216.6561603	259.2017409	229.1700031	448.8754022	457.0010227	211.1856168	390.0964348	602.9242474	192.5480308	220.6464498	281.0316805	306.8290065	234.9916509	103.9369607	409.351463	132.7419631	77.47653887	248.1653938	299.7223873	320.3568262	327.9616876	215.2171663	311.7884749
ENSG00000013588	1570.570095	1167.98825	651.1352766	706.2496983	483.8229275	510.3492002	441.3896982	350.6319032	103.1932917	1067.374577	46.55385414	83.63643647	377.86797	280.0896465	692.6252207	1131.976654	2.134471789	394.6164349	48.90940745	173.0943124	90.34965653	571.2587986	266.8354525	642.3591842	156.0418758	358.7151952	319.8505149	97.54790594	694.8594912	49.44324826	4097.625509	195.1781606	363.1586199	472.7417006	3110.098241	333.8478579	334.4149878	535.9642733	910.7690127	325.7490848	121.7852266	311.9292814	60.89381002	145.1411286	622.1274577	158.098491	427.1442671	834.2996854	121.0638661	89.10100201	412.2755815	717.1211484	81.72791821	451.7703144	149.4970292	82.40938587
ENSG00000013619	17.39761116	23.50981426	19.6512222	48.98020212	28.2529751	34.5095086	0.582169973	0.275267835	6.36447218	4.589426501	212.8262028	0.197238578	0.37082327	1.076718466	0.771776244	9.716060172	12.18981621	0	1.820928211	20.41867379	13.42852077	1.864581924	10.21738062	39.94586185	43.2029009	0.191921879	59.15996137	10.06698265	2.619519833	69.42899925	33.12311974	19.64626459	42.29772075	17.5504602	27.99687518	29.63081197	11.54754409	80.82182717	29.16181249	109.7030411	33.95262851	25.40769028	0	20.27102984	24.82465061	86.46981845	9.985101441	6.050576819	0.175412418	0.973044584	2.522521773	5.956749398	3.097305709	10.86156445	0.168839183	18.706289
ENSG00000013725	0.128658227	0	0.648521899	0.497864194	0	0.219942607	0	0.37004214	1.898554935	0.235999451	0	0	1.268235441	5.048163074	0.794517206	0.299588689	0.46299159	0	0.573142442	0	0.176562824	2.675396034	4.165674587	0	0.2361639	0.94274153	0	0.576118064	3.720622203	0.406423734	0	0.117519171	5.618277354	0	0	0	0.119136415	0.431275315	5.84982531	0	3.433866302	2.460230586	0	0	0.242739306	6.266240018	0	0	2.18551153	5.578811137	6.242055336	1.439952053	0	0.138364016	0	0
ENSG00000013810	486.4543387	205.5572412	1111.481148	931.2731727	941.8592156	951.2416209	536.7251489	443.1922107	134.7058505	387.3000488	305.1400413	447.8498025	906.812709	586.5980172	353.6396273	380.0350866	221.9466354	196.0345726	216.5652015	126.4354136	585.6626294	262.6086906	395.3289688	594.8366291	242.628344	102.7579962	235.1476781	307.2596587	324.2924933	442.5956911	337.836305	637.6026161	352.3910053	307.044048	146.3066375	521.5884843	223.8695771	308.8663834	622.6854211	675.8972708	493.2231668	378.6066836	194.718104	248.7617388	542.7720195	146.6480934	757.9741244	390.1363621	425.5652566	755.5175741	384.572992	172.4972067	378.8814309	130.802682	493.2085172	314.2054492
ENSG00000014123	36.3593036	56.34103328	18.67242585	30.97622413	41.80365806	30.4169186	83.72558455	17.8725376	142.1364043	38.75430109	64.09445704	51.13041804	25.80751032	26.53009716	14.97336059	37.81176505	33.83647544	114.9187108	28.24977858	90.11864146	29.40064809	48.41082064	52.28166475	60.14610903	41.25149374	30.32313346	128.9582422	65.1462954	71.97728927	34.22686464	4.538091266	19.07583778	24.69697416	64.33991829	45.03849885	20.16522826	90.8517845	64.35871897	13.3242257	50.83638084	26.70493221	30.05671826	67.45320392	12.1992526	23.86594269	30.83248509	20.53768685	67.79699899	71.56359778	45.30909977	21.39897958	18.6763285	51.27168349	96.6830357	34.08566009	30.74725045
ENSG00000014138	272.8890719	37.35277633	306.0008403	302.3465491	235.8334526	270.3095503	56.57920093	185.4828713	353.9101965	96.08585822	266.3132393	357.4350958	230.9920409	338.9347864	131.9512401	127.0426636	396.8114817	149.1724774	259.2911334	325.7056607	107.9237147	277.8522132	372.418835	547.2150595	160.3006624	50.91654258	261.1989849	166.1934899	199.4774306	302.3276924	161.9801473	307.5309657	311.0904135	195.6056576	121.3530322	133.1576114	207.6463382	115.1441725	382.1537357	151.2705255	292.979386	217.782502	312.3957089	50.79224538	180.8417615	67.09621078	130.2648181	156.5855207	304.786741	363.8138195	284.6472416	282.4628114	144.6366757	102.0136742	178.3683175	277.9721781
ENSG00000014164	115.5009919	97.00431264	234.7222404	207.2230217	153.0592769	164.4804668	63.92714802	134.8479882	73.9460364	254.4803323	140.2724066	140.721202	215.7378455	329.0338633	332.5361633	207.4763081	96.52595318	54.13391898	46.76866579	194.7570099	385.7978287	157.8230085	400.7131024	39.32800968	145.7818014	303.102654	223.8114827	34.86964367	107.3085387	209.3559043	170.7013441	191.0711769	210.4863204	135.7134706	166.5290321	309.1877787	98.94901821	116.7072974	229.5177046	82.54346569	204.2387143	307.0620146	139.5725782	198.8823386	175.5811012	270.301779	98.35230999	228.1922051	190.0679818	218.5296815	290.727257	285.0538371	177.4262174	80.88401076	160.1415977	222.6104247
ENSG00000014216	2116.055587	2456.122101	1502.73309	1172.074764	1276.674558	1310.106594	450.9918706	2677.416947	911.8352732	1017.459546	334.1664244	122.2056185	2316.584177	1708.556605	1215.821288	1047.892678	530.3396539	331.572754	1986.042173	923.2861008	2876.757152	2492.502053	2346.843639	1922.972277	656.17871	1385.261256	1916.964193	232.923613	1181.403188	378.0530393	2685.616568	1914.556639	2848.336373	1442.779533	1590.459308	1023.635085	994.4756805	291.6950818	1854.90217	385.0312866	1589.251664	1370.408648	1704.817979	276.1079011	2002.589276	1854.743674	1647.145976	227.9905544	1212.445975	774.2607676	571.1026482	1728.249768	1260.457266	627.2045832	911.7757598	856.1679623
ENSG00000014257	0.22100774	11.72101841	1.764665127	1.416325227	3.714497493	2.959268369	9.654648365	3.806680671	23.72308906	1.095040192	0	1.17351229	3.110253199	0.348566669	0.639379056	0.174997321	0.236379404	8.125223334	2.39420516	0.32758072	0.232053313	0.33013071	2.526285411	14.04773785	0.724233822	1.073289686	3.79842906	0	15.89762921	0	0.910345717	1.441564245	1.623669473	0.325554647	6.236597766	0.842654017	2.651538811	0.323895607	7.557172798	0.68420447	4.591566058	0.148663741	2.464510934	0	4.235514615	51.37350595	4.772560162	3.369319829	0.120077413	0.876756653	5.438263102	2.638202668	2.246017133	11.76198165	1.060529887	1.133124675
ENSG00000014641	1208.603808	909.7493725	387.4415669	399.2434831	428.29546	443.2213516	979.5983677	509.3895282	665.6597789	444.8192759	733.8753581	705.0843369	238.9078492	249.201607	159.5353007	1165.49646	732.0281703	706.1562244	826.084431	809.8944278	1086.867654	886.0195036	823.1122739	1431.687242	721.751394	281.1859062	1200.419221	1241.196908	1511.996413	510.7495889	281.6823946	431.2885589	1260.136896	1101.488534	790.546937	439.4760465	852.7776161	950.7170679	426.6077728	1633.673634	384.0679085	1054.838056	1393.619289	256.4249892	609.9335197	284.1838738	368.2900777	805.8406128	929.6334294	895.7630588	444.7166334	293.4094941	736.5807614	487.6663837	942.5489336	661.6442074
ENSG00000014824	193.1184013	144.3943276	100.9731678	175.7464164	141.2953407	122.0577577	268.0985544	30.85373112	277.3281824	239.2140465	147.4727512	280.0988211	89.180792	56.80595362	66.1828458	67.13092313	265.6722793	244.6712176	77.07620497	159.4791125	143.8149664	89.60086651	106.2618345	187.6119405	116.6851662	93.25264772	217.3364276	236.7019619	181.575946	82.29702234	5.9027372	117.7188033	106.4525609	170.5843451	118.6763045	42.84201071	164.6727809	208.4964111	54.90303318	167.2560517	82.14197332	97.06830971	113.8684923	58.36321417	76.90450834	99.52885316	57.14202961	132.7419411	165.6991185	165.8288994	85.64774775	34.56902724	253.9685151	265.3620793	185.7092098	77.47676789
ENSG00000014914	32.26283477	47.45661774	43.73332752	25.15097339	41.0840762	30.14485827	62.90354607	29.89757921	3.933483711	55.7280104	43.51539184	16.82289887	13.40067886	19.58345851	24.4445194	51.94920451	71.68364619	0.687007554	23.34843458	9.263661546	9.587783325	12.03999035	15.34947588	44.88663535	49.21382544	16.39090485	66.53519904	25.6282705	91.26861619	20.83439497	32.17430673	46.53631709	44.82629249	53.51854554	65.42816464	35.54592117	29.40202683	29.56527952	65.9612685	206.6469722	25.10623554	104.4133574	29.54065815	271.4036915	17.42764554	13.87441575	31.4959273	31.44008403	60.75564352	56.02513147	31.62845431	14.72588611	38.82824459	19.4567973	9.956701585	38.11443839
ENSG00000014919	113.8217566	76.55399701	92.57449225	106.5624762	93.78800535	99.01708963	117.6042249	48.65473716	130.2223066	88.33371875	135.6929541	125.7635601	71.51820329	125.3877212	94.38105185	72.19345558	107.8853078	72.34039711	92.54564802	79.31354771	51.53807634	182.6120674	45.60069342	100.0318018	119.8087549	50.05468827	115.9778596	80.42365143	92.84973188	39.86012372	52.72231455	106.2201884	78.20816357	88.51426971	85.30074686	102.7469051	130.461349	95.77741502	73.74877775	120.7726529	99.99884083	68.6147534	42.41064121	71.5893891	66.65722883	93.44733755	50.58875135	165.4557924	357.7677626	316.3361245	107.6029633	83.09464697	169.1866483	98.30125656	139.5235851	86.10433063
ENSG00000015133	19.53473693	60.01943632	122.7523919	96.13824913	121.7274069	105.87382	44.87565941	176.7001881	113.756398	106.8799566	7.376068377	66.71705841	56.7526269	73.16437617	75.50282942	130.1286537	27.84737611	8.756195691	27.4464104	40.6933649	312.0143979	41.38159401	51.53935059	16.87816777	96.77967346	210.2046515	19.47331474	4.494643188	29.33491154	1.825740074	3.997398073	209.0380472	96.91999346	38.81344165	14.94500786	48.6246806	65.65136542	100.5753449	117.6822615	32.61741102	73.43946306	95.80632829	81.4248383	28.23488314	62.38549805	28.69978551	37.06928986	25.20737747	44.67865319	76.38488314	76.67859771	129.0213146	48.28265707	45.61873188	76.67583969	29.66221903
ENSG00000015153	13.68061905	9.917972963	12.9084326	15.57058095	19.54567525	16.70770691	29.0072179	13.52226349	20.84077968	12.34868841	24.15400793	26.99010547	17.99713181	39.02354112	17.36134871	5.413704518	14.60313878	22.58076072	6.84145843	18.07408163	11.28018329	9.614342487	12.01459507	38.80751948	14.68742218	14.98929719	10.31526538	5.139935562	12.56002486	10.26008531	6.313786163	10.77010431	14.1701495	21.54240452	14.71239492	15.0258234	15.73624717	23.67484205	10.34403384	16.27419103	14.0683675	12.53305574	22.8299034	11.7503519	11.35443104	13.72768759	9.885587693	42.10154644	12.62792579	21.90026096	11.97029084	10.9407773	11.70896514	15.23856634	9.205970124	13.7598738
ENSG00000015171	100.419567	85.27013377	116.3819049	139.2436414	115.5611809	133.3928155	257.0511569	82.50162769	318.6719629	331.6206804	189.668861	137.1450618	94.02772266	51.40114617	126.1190971	305.8343491	150.4992453	176.0197073	289.3583627	240.2915257	93.30736325	154.17967	106.5546148	172.2671118	198.8433491	70.08719959	277.2079259	262.3041331	428.5049964	73.12682979	62.23160634	101.8877063	26.69275822	115.2784492	83.68335515	30.01485106	306.1304869	251.4108479	87.57605934	164.1900792	115.0593291	104.9875439	280.0203577	56.51182782	102.9731734	152.4060829	67.77161856	132.1155617	241.7169556	201.4937241	39.98255611	107.1517153	181.12421	287.5010804	144.0631296	173.8809436
ENSG00000015285	4.695669344	0	0	0.333782774	1.281246035	0.193426617	10.61004681	3.695768363	1.395365974	2.232965593	1.131844137	9.443080595	0.5679337	0.117269268	1.536277556	3.547229372	1.914948703	3.525130013	18.60021337	17.45166527	3.154533998	0	2.148174097	12.1655825	0.841655395	7.156320027	0.547431588	0.207088053	0.185712546	3.629858521	2.519883587	33.61095539	5.10671698	0.442850513	0	0.818147293	9.120884809	5.381330641	2.731255318	0.200192656	2.725202687	2.123379452	2.511585297	2.157731368	0	2.588100676	0.662202242	5.008046429	3.293143171	0	1.91286837	0	14.43001172	0.371053196	9.223330812	2.898380419
ENSG00000015413	0	0	1.825075134	1.464238698	1.295667792	1.007407695	0	0.480136269	0	0	0	0	5.743516108	7.300276915	0.715901047	0.887047792	0	0	0.296375396	0	0.31114657	0	0	0	0	0	0	0	0	0.361334858	0.301022864	3.18769125	0	0	0	2.593649113	0.215621543	0	0	0.810651138	0.300987301	0	0	0	1.297748335	0	0.340791622	0	0.496068548	0.302172304	0	0.298499181	0	0	0.303797893	0
ENSG00000015475	116.2008564	75.11958852	266.4587817	218.0239575	221.6469641	254.5665765	54.41895117	184.2423878	80.60294273	118.2706286	148.6380479	154.0026728	90.35174975	133.4952871	30.19957249	170.14163	70.1097351	53.00929599	62.49652174	270.5066206	417.8480867	146.0571948	286.6859703	140.1677769	82.3473797	124.0282695	5.842970502	326.1370301	480.1413115	106.8302047	175.554036	264.27107	428.1195819	103.2565428	294.0202238	158.2463267	108.7279398	78.50594929	293.0161905	118.0596338	165.4966616	141.6116444	90.1229101	4.468053204	121.622605	169.9226377	246.8473204	79.14341894	218.6645603	207.7453869	243.1092106	132.7773885	315.9421671	53.1285762	184.299375	73.47451954
ENSG00000015479	298.1606904	275.2050895	76.72489902	160.7242546	160.236066	135.7588051	581.1661136	81.6249987	747.1827	445.1947801	530.9401342	557.1276374	107.7183866	91.03899164	71.25137368	379.7039238	586.7723943	293.7094625	297.3816754	346.5580223	252.2424161	420.9234157	296.1282718	379.7272827	265.2395059	50.83507708	396.9937034	572.0803336	295.4400939	266.964099	27.91496161	102.4412277	376.9900562	351.6681438	207.5058016	147.7547589	445.3585513	439.3793491	96.15527744	557.8477777	83.19553469	226.8291462	329.2765894	60.19107965	112.1110243	131.4766127	158.0753311	386.5209777	268.4424444	235.522702	120.4226361	93.01116296	221.2226891	405.3719799	340.0357556	127.3560457
ENSG00000015520	0.328920655	0	0.138361761	0.714937227	0.343898175	0.069149345	3.886160475	2.129871088	0.417170249	39.84020897	0.148609694	0.037954159	6.039490389	11.27629404	187.4018085	0.319130092	1.072691175	7.343699759	0.260258962	0.171003011	0.224953059	0.122831456	0.115860132	0.919124546	10.05147627	1.88610772	0	0.184596092	0.578683466	0.3019143	0.345484699	4.397351414	0	0	0.451307149	0.177852098	1.633097579	3.13985207	1.62234993	0.286272723	0.255379208	0	0.650372758	0.774166256	0.151060816	0.951784142	0.060173447	0.376338574	0	1.116231221	10.89242129	0.854105645	4.968255719	1.278212977	3.15353504	0.069259659
ENSG00000015532	134.4903126	146.6894176	108.4569075	153.1317323	113.8169134	92.59628227	143.9091481	182.051708	219.4052827	223.0326639	81.22832222	155.4312961	294.803245	160.2088711	551.1887545	145.4386204	69.08855157	388.5805549	396.2020744	143.8811982	168.8978656	111.3581665	75.85865112	52.23814176	697.5045517	1276.873426	84.37087916	91.93864817	52.57556664	119.9529248	251.3429449	325.1542193	208.3515023	61.78374557	91.96821272	202.6376621	183.8899224	118.1193712	141.4997406	64.00415848	344.206645	71.18081314	68.61351102	113.951426	230.2308508	201.2114532	307.4378684	97.70956982	289.9474521	319.4924074	215.6883038	284.1111612	327.4530719	152.900937	250.7551418	278.817636
ENSG00000015568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000015592	0	0	0	0	0	0	0	0	0.15292135	2.161076556	0	0	0.308306865	0	7.574484112	0	0	0	0	0	0	0	0	0	0	0.279446349	0	0.279199071	0	0	0	0.28513862	0	0	0	0	0.578125131	0	0.234107599	0	0.270490533	0	0	1.606892261	0	0	0	0	0	0	0.190044715	0	0	0	0	0
ENSG00000015676	291.9581102	256.6388222	574.9650338	585.1277312	644.1146091	645.1203448	249.8675184	464.7628009	442.1335701	499.4990979	298.810728	279.9875951	431.4529051	1463.414814	1407.747029	291.365477	189.6567184	353.8140012	338.775143	211.8819878	175.06709	189.5514501	208.8910774	375.5902606	558.0459823	316.4426778	151.5648423	269.3906494	408.2675813	320.3882965	319.8464392	407.5363668	421.0402353	364.5899007	241.037073	584.4750316	145.5200524	267.0179639	510.6115118	309.902755	362.2389897	458.857782	361.7837749	483.0525709	99.55587875	539.1045106	309.4665831	169.6237133	470.5456389	468.4558015	517.1100753	420.5362521	587.1607036	302.4604123	453.2707276	227.721072
ENSG00000016082	31.2314068	5.618628536	0	0.148485005	0	0	0	0	0	0	0	0	0	0	0	0	0.158266035	0	0.098980252	0.127673819	1.047633002	21.23163159	6.727376284	2.244463815	0	0	4.301790273	0.138186298	2.225586313	0.238173771	0	0	5.611059911	1.327835284	5.507642197	0.540248795	0	0	0	1.193477569	0	0.101206758	0	3.551895248	6.18029291	0	4.256198588	0.078050255	0	0	0	0	0	0	0	0
ENSG00000016391	0	2.523599245	80.97136197	50.02687658	54.99582856	67.00572624	168.3001919	3.591211559	100.1241344	57.36189598	14.78638274	125.2639919	24.15828514	144.432115	167.9544237	88.49281257	23.65612475	3.829188467	100.4811791	126.1905853	402.4074738	3.880193551	70.84715638	26.57105375	104.9627087	63.25769368	35.93947128	9.995042536	75.05481164	0	5.495547386	149.5449918	19.85932112	7.348402175	15.13102483	26.26501839	34.06938875	13.10576166	72.10728744	1.011706238	198.7774595	181.2628545	0	38.15900475	39.18811081	109.4004696	16.96031527	0.394075483	107.4956371	162.965435	173.546409	100.8749771	163.1022303	18.10615797	101.8257608	171.6232297
ENSG00000016402	3.531414779	0.229178164	30.81788223	12.14758558	35.59296243	46.67969815	19.0298642	1.910487098	0.973881678	19.29634642	0	0.14362181	16.38233447	2.709521827	13.18406082	0	0.211070816	126.6026557	13.21500379	5.57051694	15.13979145	23.48715495	23.96817987	16.90622278	0.185380906	0.093400727	1.199895203	0.18125242	43.057003	0	0.194163118	1.850887181	14.21513622	31.69125421	0.99624743	2.786298282	0.98009507	0.145087268	21.89100396	2.329290984	31.27129079	4.188356193	0	0	13.82560492	96.81942488	29.61764822	43.76709475	50.73767422	27.34165964	15.12981124	0	7.227970338	40.44195523	3.259081066	0.17012504
ENSG00000016490	0	0	0	0	0	0	0	0.102524906	0.063396317	0	0	0	0	0	0	0	0.65034537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055454809	0	0	0	0	0	0	0	0	0	0	0	0	0.066841419	0	0
ENSG00000016602	0	16.79687443	0	0	0	0	0	0	0	0	0	0	0	0	0	0.499703856	0.271597812	0	0	0	0	0.852559335	0	0.891151523	0	0	3.44038454	0	1.121905999	0	0	0	2.711137926	1.113581077	0.563099173	0.366515139	0	0	0.091851918	0.106445722	0	0	0	0	0	0	0	0.065648613	0	0	0	0	0	0	0	0
